Gene,m1,m2,m3,m4,m5,m6,m7,m8,m9
Vrtn,0,0,0,0,0,0,0,0,0
Vsig1,0,0,0,0,0.855121889,0,0,0.782116182,0
Vsig10,11.96779264,8.240088559,14.04811622,7.656401663,10.26146267,7.285042877,7.422624947,10.94962655,12.18157985
Vsig2,6.444196037,5.15005535,7.564370274,5.742301247,9.406340778,4.371025726,4.639140592,7.821161819,5.075658272
Vsig4,0,0,0,0,0,0,0,0,0
Vsig8,0,1.03001107,1.080624325,0.957050208,2.565365667,0,0.927828118,0.782116182,2.030263309
Vsnl1,2144.076081,2377.265549,1963.494398,2575.422109,1924.879372,1777.550462,1646.89491,1792.610289,2108.428446
Vstm2a,1317.37779,1023.831004,1014.706241,1119.748743,1161.255525,744.5313821,965.8690712,824.3504558,1034.419156
Vstm2b,135.3281168,93.73100736,106.9818082,116.7601254,107.745358,93.24854883,73.29842135,75.86526965,65.98355753
Vstm2l,92.05994338,160.6817269,117.7880514,133.0299789,98.33901722,128.2167546,73.29842135,105.5856846,59.8927676
Vstm4,22.09438641,20.6002214,20.53186217,27.75445603,30.784388,13.11307718,10.2061093,17.206556,25.37829136
Vstm5,44.18877282,43.26046494,45.38622164,37.32495811,28.21902233,27.68316293,30.61832791,32.84887964,37.55987121
Vsx1,0,0,0,0,0.855121889,1.457008575,0.927828118,0,0
Vsx2,1.841198868,0,2.16124865,0.957050208,3.420487556,2.914017151,2.783484355,0.782116182,0
Vta1,198.8494777,178.1919151,211.8023677,171.3119872,189.8370593,135.5017975,194.8439049,174.4119086,183.7388294
Vtcn1,0,1.03001107,0,0,0,0,0,0,0
Vti1a,313.0038075,300.7632324,301.4941866,365.5931794,313.8297332,394.849324,312.6780759,281.5618255,293.3730481
Vti1b,560.6450552,516.035546,425.765984,503.4084094,461.76582,423.9894955,403.6052315,373.851535,426.3552948
Vtn,324.9716001,311.0633431,315.5423029,389.5194346,355.7307058,209.8092349,239.3796545,250.2771782,212.1625158
Vwa1,139.9311139,115.3612398,131.8361676,195.2382424,148.7912087,112.1896603,107.6280617,122.0101244,84.25592731
Vwa2,0,0,0,0,0,0,0,0,0
Vwa3a,45.10937226,38.11040959,60.51496219,56.46596227,101.7595048,99.07658313,81.64887441,100.1108713,102.5282971
Vwa5a,142.6929122,155.5316716,132.916792,136.8581797,126.5580396,112.1896603,141.029874,119.6637758,161.405933
Vwa5b1,4.602997169,8.240088559,2.16124865,1.914100416,9.406340778,16.02709433,8.350453065,19.55290455,21.31776474
Vwa5b2,57.0771649,49.44053136,73.48245409,52.63776144,70.11999489,52.45230872,61.23665581,66.47987546,75.11974242
Vwa7,0.920599434,0,0,0,0.855121889,0,0.927828118,1.564232364,1.015131654
Vwa8,244.8794494,276.0429667,285.2848218,295.7285142,416.4443599,482.2698385,395.2547784,402.7898337,389.8105553
Vwa9,104.027736,96.82104057,90.77244329,63.16531372,65.84438544,68.47940305,100.2054368,86.81489619,66.99868918
Vwc2,49.71236943,18.54019926,20.53186217,25.84035561,55.58292278,18.94111148,12.98959366,20.33502073,20.30263309
Vwc2l,27.61798301,15.45016605,21.6124865,41.15315894,35.05999744,16.02709433,32.47398414,39.88792528,13.19671151
Vwce,1.841198868,1.03001107,0,0,0.855121889,0,1.855656237,0.782116182,2.030263309
Vwde,0,0,1.080624325,0,0,0,0.927828118,0,0
Vwf,101.2659377,113.3012177,95.09494059,163.6555856,288.1760766,131.1307718,120.6176554,245.5844811,97.45263881
Wac,213.5790686,286.3430774,289.6073191,375.1636815,427.5609444,486.6408642,421.2339657,394.9686719,386.7651603
Wap,0,0,0,0,0,0,0,0,0
Wapal,743.8443425,714.8276825,743.4695355,495.7520077,808.9453069,1049.046174,831.333994,741.4461405,790.7875587
Wars,529.3446744,580.9262434,578.1340138,609.6409824,412.1687504,413.7904354,458.3470905,368.3767217,372.5533171
Wars2,81.01275018,78.28084132,78.88557571,41.15315894,59.85853222,48.08128299,93.71063995,75.86526965,79.18026904
Was,5.523596603,10.3001107,2.16124865,6.699351455,7.696097,4.371025726,7.422624947,7.039045637,5.075658272
Wasf1,431.7611345,466.5950147,467.9103327,522.5494135,466.8965513,1416.212335,806.2826348,743.792489,788.7572954
Wasf2,93.90114225,75.19080811,86.44994599,93.79092038,95.77365156,99.07658313,105.7724055,112.6247302,113.6947453
Wasf3,298.2742166,357.4138413,360.9285245,419.1879911,380.5292406,520.1520615,372.0590755,341.0026553,338.0388409
Wash,124.2809236,162.741749,137.2392893,154.0850835,157.3424276,145.7008575,107.6280617,127.4849377,114.7098769
Wasl,510.9326858,670.5372065,722.9376733,729.2722584,709.7511678,998.0508742,836.9009627,815.7471778,920.7244105
Wbp1,162.0255004,147.291583,112.3849298,124.416527,123.137552,65.5653859,78.86539006,78.99373437,84.25592731
Wbp11,245.8000488,366.6839409,323.1066731,446.9424471,380.5292406,485.1838556,426.8009344,378.5442321,417.2191099
Wbp1l,185.9610856,203.9421918,211.8023677,277.5445603,226.6073006,241.8634235,231.0292015,226.0315766,225.3592273
Wbp2,565.2480524,775.5983357,689.4383193,1117.834643,859.3974983,986.3948056,932.4672589,828.2610367,802.9691386
Wbp2nl,0.920599434,2.06002214,0,0,0,0,0,0,0
Wbp4,420.7139412,362.5638966,368.4928948,363.679079,382.2394843,324.9129123,332.1624664,332.3993773,356.3112107
Wbp5,257.7678415,163.7717601,168.5773947,75.60696643,237.7238851,148.6148747,152.1638114,129.04917,139.0730366
Wbp7,152.819506,178.1919151,213.9636163,215.3362968,196.6780344,352.5960753,303.3997947,349.6059333,234.4954121
Wbscr16,55.23596603,48.41052029,56.19246489,60.2941631,48.74194767,55.36632587,50.10271839,52.40178419,57.8625043
Wbscr17,623.2458167,699.3775165,717.5345517,746.4991622,712.3165334,1178.719938,851.7462126,769.602323,690.2895249
Wbscr22,120.5985258,106.0911402,116.7074271,116.7601254,93.20828589,69.93641162,89.99932748,95.4181742,100.4980338
Wbscr25,2.761798301,2.06002214,2.16124865,0.957050208,0,1.457008575,0.927828118,0.782116182,0
Wbscr27,31.30038075,21.63023247,24.85435947,29.66855645,23.94341289,21.85512863,29.69049979,26.59195019,29.43881798
Wbscr28,0,0,0,0,0,0,0,0,0
Wdfy1,102.1865372,100.9410849,105.9011838,77.52106684,100.049261,78.67846308,102.9889211,110.2783817,127.9065884
Wdfy2,54.31536659,66.95071955,89.69181896,56.46596227,63.27901978,65.5653859,90.9271556,93.85394183,73.08947911
Wdfy3,936.2496242,1280.30376,1266.491709,1441.317613,1389.573069,2341.412781,1915.037236,1959.201036,1906.417247
Wdfy4,11.04719321,20.6002214,22.69311082,24.88330541,22.23316911,32.05418866,23.19570296,14.86020746,15.22697481
Wdhd1,71.80675584,38.11040959,52.95059192,33.49675728,59.85853222,68.47940305,100.2054368,54.74813274,54.81710933
Wdpcp,127.0427219,107.1211513,102.6593109,111.0178241,90.64292022,80.13547165,90.9271556,87.59701238,77.15000573
Wdr1,1503.338875,1518.236317,1356.183528,1639.427006,1263.01503,1260.312418,1241.434022,1108.25863,1158.265218
Wdr11,232.9116568,224.5424132,283.1235731,278.5016105,276.2043701,321.9988952,306.1832791,305.8074271,320.7816028
Wdr12,92.05994338,73.13078597,104.8205595,57.42301247,100.9043829,87.42051453,99.27760866,90.7254771,106.5888237
Wdr13,1636.825793,1466.735764,1640.387725,1492.041274,1514.420865,1235.543272,1254.423616,1196.637758,1061.82771
Wdr16,0,11.33012177,1.080624325,0,1.710243778,1.457008575,4.639140592,5.474813274,18.27236978
Wdr17,284.465225,300.7632324,237.7373515,211.5080959,174.4448653,221.4653035,280.2040917,258.8804562,243.631597
Wdr18,347.0659865,327.5435202,302.574811,359.8508782,286.4658328,247.6914578,235.6683421,258.8804562,200.9960676
Wdr19,129.8045202,187.4620147,125.3524217,130.1588283,173.5897434,193.7821405,184.6377955,188.4899998,202.0111992
Wdr20a,67.20375867,70.04075276,61.59558652,64.12236393,59.00341033,68.47940305,93.71063995,66.47987546,71.0592158
Wdr20b,0,0,0,0,0,0,0,0,0
Wdr24,192.4052817,197.7621254,205.3186217,233.5202507,191.5473031,176.2980376,166.0812332,148.6020746,150.2394848
Wdr25,37.74457679,33.99036531,30.2574811,43.06725936,33.34975367,32.05418866,39.89660909,32.06676346,38.57500286
Wdr26,693.2113737,719.9777379,633.2458544,777.1247688,960.3018812,1490.519773,953.8073057,925.2434432,992.7987579
Wdr27,3.682397735,3.09003321,3.241872975,0.957050208,5.130731333,4.371025726,1.855656237,6.256929455,2.030263309
Wdr3,157.4225032,131.841417,145.8842839,111.0178241,160.7629151,144.243849,197.6273892,175.9761409,156.3302748
Wdr31,19.33258811,10.3001107,14.04811622,17.22690374,18.81268156,17.48410291,17.62873425,18.77078837,14.21184316
Wdr33,536.7094699,460.4149483,492.7646921,534.034016,564.3804467,571.1473616,552.0577304,489.6047299,448.6881912
Wdr34,121.5191253,105.0611291,101.5786865,105.2755229,90.64292022,74.30743735,74.22624947,75.86526965,63.95329422
Wdr35,196.0876794,225.5724243,218.2861136,193.324142,242.8546164,291.4017151,311.7502478,287.818755,316.7210761
Wdr36,340.6217905,297.6731992,255.0273407,213.4221964,196.6780344,182.1260719,244.9466232,198.6575102,263.9342301
Wdr37,802.7627063,672.5972287,718.615176,678.5485974,754.217506,582.8034302,686.5928076,620.2181323,657.805312
Wdr38,1.841198868,2.06002214,1.080624325,0,0,0,0.927828118,0,2.030263309
Wdr4,123.3603241,132.871428,110.2236811,100.4902718,139.3848679,118.0176946,120.6176554,132.9597509,109.6342187
Wdr41,137.1693156,142.1415277,141.5617866,155.0421337,145.3707211,201.0671834,164.2255769,161.8980497,159.3756697
Wdr43,254.0854437,190.5520479,225.8504839,133.0299789,187.2716937,171.9270119,206.9056704,201.0038588,187.799356
Wdr44,97.58353998,181.2819483,125.3524217,143.5575312,134.2541366,187.9541062,169.7925457,170.5013277,220.283569
Wdr45,209.8966709,163.7717601,190.1898812,210.5510457,218.9112036,138.4158147,158.6586082,132.9597509,154.3000115
Wdr45b,132.5663185,169.9518265,144.8036595,162.6985353,131.6887709,152.9859004,128.9681084,151.7305393,158.3605381
Wdr46,19.33258811,36.05038745,33.49935407,33.49675728,26.50877856,39.33923154,34.32964038,31.28464728,30.45394963
Wdr47,679.4023821,704.5275718,690.5189436,720.6588066,790.9877472,939.7705312,989.0647741,744.5746052,836.4684832
Wdr48,334.1775945,388.3141734,337.1547894,361.7649786,381.3843624,356.967101,393.3991222,386.3653939,424.3250315
Wdr5,159.263702,178.1919151,146.9649082,157.9132843,142.8053554,131.1307718,175.3595144,161.1159335,144.1486949
Wdr52,49.71236943,37.08039852,43.22497299,15.31280333,48.74194767,67.02239447,61.23665581,113.4068464,103.5434287
Wdr53,28.53858245,44.29047601,29.17685677,30.62560665,40.19072878,39.33923154,29.69049979,32.84887964,29.43881798
Wdr54,66.28315923,49.44053136,63.75683517,48.8095606,51.30731333,39.33923154,42.68009344,37.54157673,42.63552948
Wdr55,77.33035244,63.86068634,64.83745949,45.93840998,58.14828844,37.88222296,50.10271839,52.40178419,44.66579279
Wdr59,92.98054281,101.9710959,126.433046,153.1280333,85.51218889,183.5830805,171.6482019,178.3224895,163.4361963
Wdr5b,50.63296886,30.9003321,43.22497299,62.20826351,59.85853222,33.51119724,38.04095285,36.75946055,29.43881798
Wdr6,545.9154642,496.4653357,490.6034435,509.1507106,644.7619042,607.572576,562.2638397,640.553153,586.7460962
Wdr60,73.6479547,85.4909188,87.53057031,33.49675728,63.27901978,78.67846308,107.6280617,104.8035684,114.7098769
Wdr61,203.4524749,178.1919151,189.1092568,165.569686,211.2151066,227.2933378,154.9472958,179.1046057,157.3454064
Wdr62,4.602997169,6.18006642,1.080624325,3.828200832,2.565365667,2.914017151,10.2061093,8.603278001,6.090789926
Wdr63,0,13.39014391,0,0,0,0,5.56696871,14.86020746,13.19671151
Wdr64,0,0,0,0,0,0,0,0,0
Wdr65,0,7.21007749,0,0.957050208,0.855121889,1.457008575,0.927828118,7.039045637,12.18157985
Wdr67,27.61798301,31.93034317,24.85435947,23.9262552,28.21902233,34.96820581,41.75226533,46.14485473,48.72631941
Wdr69,2.761798301,6.18006642,0,0,0,0,0,5.474813274,6.090789926
Wdr7,2465.365284,2620.348162,2516.774053,2579.25031,2220.751545,2412.806201,2311.219843,2075.736347,2247.501483
Wdr70,89.29814508,99.91107378,68.07933247,86.13451871,75.25072622,80.13547165,86.28801501,71.17257256,81.21053234
Wdr72,0,8.240088559,0,0,0.855121889,0,3.711312473,8.603278001,18.27236978
Wdr73,154.6607049,142.1415277,172.899892,159.8273847,158.1975494,154.442909,179.998655,141.5630289,146.1789582
Wdr74,114.1543298,159.6517158,117.7880514,140.6863806,123.9926739,132.5877804,122.4733116,92.28970947,105.573692
Wdr75,245.8000488,200.8521586,224.7698596,146.4286818,188.9819374,190.8681234,211.544811,179.8867218,209.1171208
Wdr76,26.69738358,21.63023247,21.6124865,19.14100416,10.26146267,10.19906003,14.84524989,15.64232364,19.28750143
Wdr77,205.2936737,203.9421918,221.5279866,179.9254391,224.0419349,269.5465865,243.090967,228.3779251,217.238174
Wdr78,62.6007615,82.40088559,87.53057031,36.3679079,57.29316656,58.28034302,86.28801501,82.1221991,115.7250086
Wdr8,119.6779264,165.8317823,146.9649082,138.7722801,113.7312112,81.59248023,105.7724055,83.68643147,81.21053234
Wdr81,236.5940545,279.133,298.2523137,342.6239744,289.0311984,304.5147923,275.5649511,259.6625724,248.7072553
Wdr82,1031.991965,1113.441967,1017.948114,1214.496714,1118.499431,1184.547972,1125.455508,913.5117005,1002.950074
Wdr83,27.61798301,33.99036531,46.46684597,46.89546019,38.480485,55.36632587,73.29842135,71.17257256,75.11974242
Wdr85,124.2809236,123.6013284,119.9493001,141.6434308,124.8477958,144.243849,134.5350772,129.8312862,108.619087
Wdr86,0.920599434,19.57021033,1.080624325,0.957050208,0.855121889,0,4.639140592,28.93829873,36.54473956
Wdr89,18.41198868,25.75027675,12.9674919,22.01215478,32.49463178,11.6560686,20.4122186,21.11713691,15.22697481
Wdr90,97.58353998,81.37087452,125.3524217,94.74797058,100.9043829,107.8186346,106.7002336,136.8703318,112.6796136
Wdr91,81.93334961,101.9710959,119.9493001,67.95056476,76.10584811,109.2756432,154.9472958,132.1776347,145.1638266
Wdr92,72.72735527,76.22081918,69.15995679,68.90761497,91.49804211,78.67846308,80.7210463,64.9156431,72.07434746
Wdr93,0,2.06002214,0,0.957050208,1.710243778,0,0.927828118,4.692697092,8.121053234
Wdr95,3.682397735,1.03001107,4.322497299,11.48460249,6.840975111,2.914017151,8.350453065,4.692697092,2.030263309
Wdr96,5.523596603,16.48017712,3.241872975,6.699351455,3.420487556,5.828034302,10.2061093,25.809834,32.48421294
Wdsub1,44.18877282,51.5005535,58.35371354,44.02430956,41.90097256,32.05418866,57.52534334,46.92697092,44.66579279
Wdtc1,306.5596115,369.7739741,391.1860056,445.0283467,296.7272954,355.5100924,342.3685757,323.7960993,295.4033114
Wdyhv1,64.44196037,57.68061992,48.62809462,60.2941631,49.59706956,40.79624011,57.52534334,56.3123651,59.8927676
Wee1,114.1543298,132.871428,106.9818082,141.6434308,92.353164,115.1036775,129.8959366,133.7418671,114.7098769
Wee2,0.920599434,0,0,0.957050208,0,1.457008575,0,0.782116182,1.015131654
Wfdc1,23.01498585,25.75027675,20.53186217,37.32495811,27.36390044,24.76914578,23.19570296,27.37406637,16.24210647
Wfdc10,0,0,0,0,0,0,0,0,0
Wfdc11,0,0,0,0,0,0,0,0,0
Wfdc12,0.920599434,0,0,0,0,0,0,0,0
Wfdc13,0,0,0,0,0,0,0,0,0
Wfdc15a,0,0,0,0,0,0,0,0,0
Wfdc15b,0,0,0,0,0,0,0,0,0
Wfdc16,0,0,0,0,0,0,0,0,0
Wfdc17,1.841198868,0,0,0.957050208,0,0,0,0.782116182,1.015131654
Wfdc18,2.761798301,5.15005535,2.16124865,4.78525104,2.565365667,0,1.855656237,0,0
Wfdc2,0,11.33012177,0,0,0,0,0,9.385394183,14.21184316
Wfdc3,2.761798301,2.06002214,6.483745949,0.957050208,2.565365667,5.828034302,9.278281183,0,1.015131654
Wfdc5,0,0,0,0,0,0,0,0,0
Wfdc6a,0,0,0,0.957050208,0,0,0,0,0
Wfdc6b,0,0,0,0,0,0,0,0,0
Wfdc8,0,0,0,0,0,0,0,0,0
Wfdc9,0,0,0,0,0.855121889,0,0,0,0
Wfikkn1,0,0,1.080624325,6.699351455,5.985853222,5.828034302,6.494796828,4.692697092,5.075658272
Wfikkn2,3.682397735,4.12004428,1.080624325,4.78525104,1.710243778,1.457008575,1.855656237,59.44082983,11.1664482
Wfs1,585.5012399,1023.831004,1110.881806,830.7195805,460.9106981,1210.774126,748.7572915,777.4234848,449.7033229
Whamm,71.80675584,56.65060885,78.88557571,69.86466518,84.657067,77.2214545,92.78281183,85.25066383,77.15000573
Whrn,23.93558528,45.32048708,34.5799784,48.8095606,51.30731333,45.16726584,31.54615602,78.21161819,55.83224099
Whsc1,904.9492434,865.2092987,896.9181896,825.9343294,828.6131103,1019.906003,1003.910024,947.9248125,959.2994133
Whsc1l1,291.8300205,370.8039852,311.2198056,346.4521753,447.2287479,818.8388194,549.2742461,536.5317008,575.579648
Wibg,58.91836376,63.86068634,82.12744869,66.99351455,67.55462922,48.08128299,63.09231205,57.09448128,72.07434746
Wif1,1.841198868,6.18006642,2.16124865,6.699351455,3.420487556,4.371025726,4.639140592,10.94962655,5.075658272
Wipf1,31.30038075,50.47054243,44.30559732,45.93840998,48.74194767,72.85042877,47.31923404,53.18390037,83.24079565
Wipf2,355.3513814,442.9047601,446.2978462,579.972426,549.8433746,715.3912106,559.4803554,524.7999581,552.2316199
Wipf3,1368.010759,2225.853922,2163.409898,2308.405101,2553.39396,4133.533329,2836.370558,2371.376264,2322.621225
Wipi1,71.80675584,55.62059778,69.15995679,61.25121331,58.14828844,43.71025726,46.39140592,81.34008292,63.95329422
Wipi2,810.1275018,845.6390884,772.6463923,945.5656054,839.7296949,845.0649738,786.7982444,717.982655,645.6237321
Wisp1,12.88839207,9.270099629,7.564370274,5.742301247,10.26146267,10.19906003,8.350453065,9.385394183,15.22697481
Wisp2,0,0,0,0,0.855121889,0,0,0,1.015131654
Wisp3,0,2.06002214,0,1.914100416,0,0,0.927828118,0,0
Wiz,38.66517622,52.53056457,71.32120544,59.33711289,65.84438544,106.361626,125.256796,122.0101244,117.7552719
Wls,162.9460998,165.8317823,146.9649082,122.5024266,162.4731589,136.9588061,133.607249,219.7746471,216.2230424
Wnk1,1066.974744,1429.655365,1428.585357,1006.816819,1098.831627,1355.017975,1312.876787,1505.57365,1581.575117
Wnk2,158.3431026,239.9925793,264.7529596,332.0964221,311.2643676,590.0884731,425.8731063,454.4095017,383.7197653
Wnk3,594.7072342,467.6250258,528.4252949,185.6677403,507.942402,479.3558213,499.1715277,470.0518253,500.4599056
Wnk4,1.841198868,7.21007749,9.725618924,4.78525104,7.696097,37.88222296,11.13393742,27.37406637,19.28750143
Wnt1,0,0,0,2.871150624,0,1.457008575,0,0,0
Wnt10a,11.04719321,11.33012177,12.9674919,19.14100416,14.53707211,13.11307718,5.56696871,13.29597509,10.15131654
Wnt10b,0.920599434,2.06002214,2.16124865,2.871150624,0.855121889,2.914017151,2.783484355,0.782116182,1.015131654
Wnt11,7.36479547,14.42015498,9.725618924,3.828200832,7.696097,1.457008575,8.350453065,7.821161819,3.045394963
Wnt16,1.841198868,0,0,1.914100416,0.855121889,2.914017151,1.855656237,3.128464728,2.030263309
Wnt2,69.04495754,77.25083025,92.93369194,55.50891206,29.07414422,58.28034302,54.74185898,36.75946055,32.48421294
Wnt2b,4.602997169,0,0,0.957050208,5.130731333,1.457008575,1.855656237,10.16751037,7.10592158
Wnt3,35.90337792,14.42015498,15.12874055,13.39870291,53.872679,42.25324869,7.422624947,23.46348546,24.3631597
Wnt3a,0.920599434,0,0,0,0,0,0,1.564232364,0
Wnt4,18.41198868,15.45016605,27.01560812,24.88330541,27.36390044,33.51119724,16.70090613,25.02771782,24.3631597
Wnt5a,29.45918188,36.05038745,34.5799784,35.41085769,49.59706956,40.79624011,24.12353108,50.83755183,43.65066114
Wnt5b,5.523596603,8.240088559,8.644994599,3.828200832,3.420487556,4.371025726,5.56696871,4.692697092,5.075658272
Wnt6,2.761798301,0,0,0.957050208,0,0,0,0.782116182,1.015131654
Wnt7a,26.69738358,31.93034317,37.82185137,49.76661081,30.784388,34.96820581,36.18529662,36.75946055,57.8625043
Wnt7b,235.6734551,179.2219262,161.0130244,244.047803,215.490716,185.0400891,163.2977488,147.8199584,135.01251
Wnt8a,0,0,0,0,0,0,0,0,0
Wnt8b,0,0,0,1.914100416,1.710243778,0,1.855656237,2.346348546,3.045394963
Wnt9a,69.96555697,50.47054243,63.75683517,64.12236393,54.72780089,49.53829157,58.45317146,38.32369291,58.87763595
Wnt9b,14.72959094,4.12004428,2.16124865,4.78525104,14.53707211,5.828034302,6.494796828,9.385394183,11.1664482
Wrap53,83.77454848,74.16079704,63.75683517,69.86466518,64.98926356,61.19436017,85.36018689,62.56929455,66.99868918
Wrb,459.3791175,496.4653357,492.7646921,570.4019239,434.4019196,338.0259895,363.7086224,349.6059333,358.341474
Wrn,90.21874451,127.7213727,110.2236811,69.86466518,117.1516988,106.361626,115.9785148,129.8312862,148.2092215
Wrnip1,435.4435322,368.743963,369.5735191,349.3233259,316.3950989,295.7727408,298.7606541,279.9975931,291.3427848
Wsb1,415.1903446,284.2830553,452.7815921,254.5753553,460.0555762,338.0259895,289.4823729,405.9182984,362.4020006
Wsb2,353.5101826,425.3945719,342.557911,499.5802085,354.8755839,477.8988128,437.9348719,409.8288793,366.4625272
Wscd1,606.6750269,716.8877047,632.16523,924.5105008,690.9384862,620.6856532,600.3047926,621.0002485,580.6553063
Wscd2,463.9821146,602.5564759,569.4890192,670.8921957,517.3487428,620.6856532,512.1611213,434.074481,431.4309531
Wt1,0,1.03001107,0,0,0,0,0,0,1.015131654
Wtap,127.0427219,113.3012177,130.7555433,81.34926767,128.2682833,106.361626,110.4115461,137.652448,142.1184316
Wtip,26.69738358,39.14042066,44.30559732,25.84035561,26.50877856,14.57008575,34.32964038,30.5025311,21.31776474
Wwc1,189.6434834,209.0922472,235.5761028,290.9432632,255.6814448,397.7633411,306.1832791,305.8074271,294.3881798
Wwc2,96.66294055,156.5616826,156.6905271,148.3427822,131.6887709,311.7998352,221.7509203,237.7633193,215.2079107
Wwox,79.17155131,73.13078597,52.95059192,72.7358158,74.39560433,64.10837732,53.81403086,65.69775928,62.93816257
Wwp1,325.8921996,288.4030996,313.3810542,122.5024266,243.7097383,215.6372692,255.1527325,307.3716595,365.4473956
Wwp2,163.8666992,187.4620147,205.3186217,201.9375939,165.8936464,221.4653035,189.2769361,175.9761409,173.5875129
Wwtr1,179.5168896,189.5220369,165.3355217,207.6798951,182.9960842,167.5559862,134.5350772,140.7809127,152.2697481
Xab2,261.4502392,246.1726457,255.0273407,250.7471545,267.6531512,253.5194921,238.4518264,239.3275517,203.0263309
Xaf1,23.01498585,19.57021033,16.20936487,18.18395395,17.95755967,2.914017151,7.422624947,25.02771782,16.24210647
Xbp1,278.9416284,360.5038745,329.5904191,523.5064637,365.9921684,297.2297494,363.7086224,393.4044395,378.6441071
Xcl1,0,0,0,0,0,0,0,0,0
Xcr1,0,0,0,0,0,0,0,0,0
Xdh,50.63296886,49.44053136,49.70871894,42.11020915,71.83023867,83.0494888,43.60792156,57.09448128,41.62039783
Xiap,537.6300693,515.005535,512.21593,445.0283467,613.1223943,660.0248847,625.3561518,614.743319,678.1079451
Xirp1,0,0,2.16124865,0,0,0,0,2.346348546,0
Xirp2,0.920599434,0,0,0,0,0,0,0,0
Xist,2.761798301,5.15005535,5.403121624,0.957050208,0.855121889,0,0,3.128464728,2.030263309
Xk,127.0427219,163.7717601,167.4967704,115.8030752,101.7595048,154.442909,148.4524989,157.2053526,170.5421179
Xkr4,333.256995,326.5135092,332.8322921,149.2998324,283.0453452,352.5960753,336.801607,320.6676346,339.0539725
Xkr5,1.841198868,0,2.16124865,0.957050208,0,0,0,0.782116182,0
Xkr6,25.77678415,25.75027675,30.2574811,11.48460249,38.480485,84.50649738,33.40181226,49.27331946,31.46908128
Xkr7,7.36479547,8.240088559,7.564370274,5.742301247,11.97170644,5.828034302,11.13393742,9.385394183,4.060526617
Xkr8,8.285394904,12.36013284,6.483745949,16.26985353,15.392194,11.6560686,12.06176554,37.54157673,19.28750143
Xkr9,0,0,0,0,0,0,0,0,0
Xkrx,0,0,1.080624325,1.914100416,2.565365667,0,0,3.91058091,1.015131654
Xlr,4.602997169,1.03001107,0,3.828200832,1.710243778,0,2.783484355,1.564232364,0
Xlr3a,1.841198868,0,0,0.957050208,0.855121889,0,0,0,0
Xlr3b,0,0,0,0,0,0,0,0,0
Xlr3c,0,0,0,0,0,0,0.927828118,0,0
Xlr4a,0.920599434,0,1.080624325,0,0,0,0,0,0
Xlr4b,0,0,0,0,0.855121889,0,0,0,0
Xlr4c,0,0,0,0,0,0,0,0,0
Xlr5a,0,0,0,0,0,0,0,0,0
Xlr5b,0,0,0,0,0,0,0,0,0
Xlr5c,0,0,0,0,0,0,0,0,0
Xpa,57.0771649,48.41052029,44.30559732,26.79740582,49.59706956,39.33923154,38.96878097,46.14485473,34.51447625
Xpc,103.1071366,115.3612398,115.6268028,73.69286601,72.68536056,112.1896603,114.1228586,122.0101244,120.8006669
Xpnpep1,120.5985258,168.9218155,158.8517758,218.2074474,234.3033976,284.1166722,270.9258106,254.9698753,231.4500172
Xpnpep2,3.682397735,2.06002214,4.322497299,5.742301247,3.420487556,1.457008575,0,3.128464728,0
Xpnpep3,46.95057112,70.04075276,58.35371354,80.39221746,76.10584811,83.0494888,82.57670253,74.30103728,76.13487407
Xpo1,635.2136093,473.8050922,577.0533895,445.0283467,644.7619042,660.0248847,722.7781042,700.776099,812.1053234
Xpo4,107.7101338,94.76101843,122.1105487,46.89546019,89.78779833,116.560686,114.1228586,100.8929875,109.6342187
Xpo5,376.5251684,396.5542619,383.6216353,368.46433,363.4268028,351.1390667,451.8522936,440.3314104,406.0526617
Xpo6,444.6495265,532.5157232,580.2952624,591.4570285,573.7867874,645.4547989,533.501168,518.5430286,551.2164883
Xpo7,498.0442937,431.5746383,492.7646921,506.27956,546.422887,643.9977904,502.8828401,532.6211199,544.1105667
Xpot,289.9888216,280.163011,315.5423029,284.2439118,257.3916886,304.5147923,306.1832791,293.2935682,337.0237092
Xpr1,951.8998146,805.4686567,864.4994599,977.1482623,1505.014524,1471.578661,1268.341038,1168.481576,1193.794825
Xrcc1,144.5341111,140.0815055,117.7880514,109.1037237,131.6887709,115.1036775,105.7724055,112.6247302,95.42237551
Xrcc2,67.20375867,60.77065313,47.54747029,31.58265686,28.21902233,13.11307718,62.16448393,51.61966801,49.74145106
Xrcc3,35.90337792,28.84030996,23.77373515,25.84035561,12.82682833,5.828034302,25.0513592,23.46348546,36.54473956
Xrcc4,77.33035244,77.25083025,94.01431626,51.68071123,96.62877344,59.7373516,68.65928076,59.44082983,88.31645393
Xrcc5,93.90114225,87.55094094,77.80495139,95.70502079,110.3107237,85.96350595,114.1228586,94.63605801,136.0276417
Xrcc6,84.69514791,89.61096308,105.9011838,94.74797058,113.7312112,106.361626,114.1228586,93.07182565,104.5585604
Xrcc6bp1,13.80899151,22.66024354,9.725618924,15.31280333,13.68195022,17.48410291,15.77307801,20.33502073,27.40855467
Xrn1,135.3281168,164.8017712,151.2874055,90.91976975,181.2858404,362.7951353,290.410201,270.6121989,258.8585718
Xrn2,535.7888705,440.8447379,423.6047353,311.0413176,413.8789942,461.8717184,449.0688093,432.5102486,417.2191099
